cartodb_id,from_iso,from_x,from_y,quantity,to_iso,to_x,to_y,created_at,updated_at,the_geom
243,KW,47.590604,29.341212,2,GR,23.828554,38.589021,2012/04/22  0:16:18,2012/04/22  0:16:18,
244,VU,167.718149,-16.255052,1,AT,14.300144,47.607798,2012/04/22  0:16:18,2012/04/22  0:16:18,
245,PH,122.878708,11.741834,9,ID,117.369878,-2.279866,2012/04/22  0:16:18,2012/04/22  0:16:18,
246,EC,-78.432915,-1.160171,3935,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
247,CA,-105.75059,55.585901,2,UY,-56.012396,-32.799646,2012/04/22  0:16:18,2012/04/22  0:16:18,
248,SD,30.049948,13.831539,11,AU,134.489563,-25.734968,2012/04/22  0:16:18,2012/04/22  0:16:18,
249,MZ,34.750197,-18.087466,57,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
250,HU,19.499349,47.060267,209,AT,14.300144,47.607798,2012/04/22  0:16:18,2012/04/22  0:16:18,
251,AT,14.300144,47.607798,3,TH,101.017438,15.127333,2012/04/22  0:16:18,2012/04/22  0:16:18,
252,LC,-60.968712,13.897869,32,US,-97.922211,39.381266,2012/04/22  0:16:18,2012/04/22  0:16:18,
253,TR,35.179593,39.060481,8,CZ,15.338412,49.742859,2012/04/22  0:16:18,2012/04/22  0:16:18,
254,FR,2.618787,47.824905,20,PF,-146.41854,-14.85493,2012/04/22  0:16:18,2012/04/22  0:16:18,
255,CR,-84.188213,9.970197,2,BZ,-88.686007,17.216854,2012/04/22  0:16:18,2012/04/22  0:16:18,
256,NP,83.938548,28.253007,29,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
257,AR,-63.998128,-35.376184,17,AE,54.256172,23.85206,2012/04/22  0:16:18,2012/04/22  0:16:18,
258,ID,117.369878,-2.279866,9,AE,54.256172,23.85206,2012/04/22  0:16:18,2012/04/22  0:16:18,
259,MN,103.083218,46.835291,9,DD,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
260,PA,-80.268175,8.704735,143,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
261,TD,18.664479,15.361167,2,MX,-102.53286,23.950464,2012/04/22  0:16:18,2012/04/22  0:16:18,
262,PK,69.385966,29.967022,2,SI,14.694076,46.169458,2012/04/22  0:16:18,2012/04/22  0:16:18,
263,NZ,171.7799,-41.838875,1,YE,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
264,AU,134.489563,-25.734968,2,TR,35.179593,39.060481,2012/04/22  0:16:18,2012/04/22  0:16:18,
265,TZ,34.823454,-6.270353,57,TH,101.017438,15.127333,2012/04/22  0:16:18,2012/04/22  0:16:18,
266,CR,-84.188213,9.970197,2,DO,-70.109933,18.852633,2012/04/22  0:16:18,2012/04/22  0:16:18,
267,ET,39.616032,8.62622,1,RU,96.669705,61.994573,2012/04/22  0:16:18,2012/04/22  0:16:18,
268,IO,,,3,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
269,SV,-88.866511,13.736897,1,KW,47.590604,29.341212,2012/04/22  0:16:18,2012/04/22  0:16:18,
270,MG,46.705984,-19.373534,1,LU,6.087814,49.770628,2012/04/22  0:16:18,2012/04/22  0:16:18,
271,CD,,,1,GP,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
272,TW,,,27,AT,14.300144,47.607798,2012/04/22  0:16:18,2012/04/22  0:16:18,
273,DO,-70.109933,18.852633,1,NO,8.804821,61.248333,2012/04/22  0:16:18,2012/04/22  0:16:18,
274,ZA,23.913711,-28.378272,26867,US,-97.922211,39.381266,2012/04/22  0:16:18,2012/04/22  0:16:18,
275,FR,2.618787,47.824905,1,UA,31.320283,49.322794,2012/04/22  0:16:18,2012/04/22  0:16:18,
276,EE,25.761527,58.778397,36,LV,24.862593,56.959065,2012/04/22  0:16:18,2012/04/22  0:16:18,
277,CF,20.482826,6.571341,1,LU,6.087814,49.770628,2012/04/22  0:16:18,2012/04/22  0:16:18,
278,RO,24.969258,45.843615,248,US,-97.922211,39.381266,2012/04/22  0:16:18,2012/04/22  0:16:18,
279,MX,-102.53286,23.950464,3,SU,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
280,CA,-105.75059,55.585901,275,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
281,LK,80.704727,7.608085,10,CN,101.901875,35.486703,2012/04/22  0:16:18,2012/04/22  0:16:18,
282,NA,-2.353372,49.340839,1,CS,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
283,ES,-3.280887,40.304531,1,EE,25.761527,58.778397,2012/04/22  0:16:18,2012/04/22  0:16:18,
284,GB,-1.428851,52.576441,66,HU,19.499349,47.060267,2012/04/22  0:16:18,2012/04/22  0:16:18,
285,AU,134.489563,-25.734968,1698,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
286,ET,39.616032,8.62622,14,MX,-102.53286,23.950464,2012/04/22  0:16:18,2012/04/22  0:16:18,
287,ZA,23.913711,-28.378272,2224,PT,-8.562731,39.600995,2012/04/22  0:16:18,2012/04/22  0:16:18,
288,MA,-6.017073,32.350751,42,SA,44.548171,24.131342,2012/04/22  0:16:18,2012/04/22  0:16:18,
289,BI,29.887146,-3.532454,2,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
290,CY,33.221762,35.045882,4,ZA,23.913711,-28.378272,2012/04/22  0:16:18,2012/04/22  0:16:18,
291,RO,24.969258,45.843615,17,PT,-8.562731,39.600995,2012/04/22  0:16:18,2012/04/22  0:16:18,
292,UA,31.320283,49.322794,44,ES,-3.280887,40.304531,2012/04/22  0:16:18,2012/04/22  0:16:18,
293,BE,4.663989,50.642851,34,TH,101.017438,15.127333,2012/04/22  0:16:18,2012/04/22  0:16:18,
294,DO,-70.109933,18.852633,5,PA,-80.268175,8.704735,2012/04/22  0:16:18,2012/04/22  0:16:18,
295,SI,14.694076,46.169458,36,US,-97.922211,39.381266,2012/04/22  0:16:18,2012/04/22  0:16:18,
296,IR,54.301374,32.565838,160,ES,-3.280887,40.304531,2012/04/22  0:16:18,2012/04/22  0:16:18,
297,DO,-70.109933,18.852633,6,CH,8.234392,46.802496,2012/04/22  0:16:18,2012/04/22  0:16:18,
298,PG,145.241749,-6.478378,13,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
299,SC,52.229874,-6.354384,1,LU,6.087814,49.770628,2012/04/22  0:16:18,2012/04/22  0:16:18,
300,TG,1.042553,8.766221,8,SG,103.808053,1.351616,2012/04/22  0:16:18,2012/04/22  0:16:18,
301,MC,7.412821,43.747981,3,AT,14.300144,47.607798,2012/04/22  0:16:18,2012/04/22  0:16:18,
302,MX,-102.53286,23.950464,482,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
303,IT,12.646361,42.504154,82,AU,134.489563,-25.734968,2012/04/22  0:16:18,2012/04/22  0:16:18,
304,JP,138.59223,36.386493,1,PK,69.385966,29.967022,2012/04/22  0:16:18,2012/04/22  0:16:18,
305,IS,-18.605467,64.997588,3,NZ,171.7799,-41.838875,2012/04/22  0:16:18,2012/04/22  0:16:18,
306,TH,101.017438,15.127333,1,MM,96.506921,21.154319,2012/04/22  0:16:18,2012/04/22  0:16:18,
307,FR,2.618787,47.824905,215,ZA,23.913711,-28.378272,2012/04/22  0:16:18,2012/04/22  0:16:18,
308,US,-97.922211,39.381266,34,CL,-72.209377,-37.721037,2012/04/22  0:16:18,2012/04/22  0:16:18,
309,ET,39.616032,8.62622,150,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
310,AU,134.489563,-25.734968,8,MX,-102.53286,23.950464,2012/04/22  0:16:18,2012/04/22  0:16:18,
311,CM,12.213754,4.806512,7,PL,19.300636,52.12461,2012/04/22  0:16:18,2012/04/22  0:16:18,
312,BR,-51.619789,-9.588903,60,AT,14.300144,47.607798,2012/04/22  0:16:18,2012/04/22  0:16:18,
313,VE,-65.801997,7.61957,2895,US,-97.922211,39.381266,2012/04/22  0:16:18,2012/04/22  0:16:18,
314,IS,-18.605467,64.997588,1,CH,8.234392,46.802496,2012/04/22  0:16:18,2012/04/22  0:16:18,
315,UZ,63.169372,41.750437,1,KZ,67.301774,48.160088,2012/04/22  0:16:18,2012/04/22  0:16:18,
316,ZW,29.938669,-19.189459,37,PL,19.300636,52.12461,2012/04/22  0:16:18,2012/04/22  0:16:18,
317,BH,50.559644,26.022407,15,ZA,23.913711,-28.378272,2012/04/22  0:16:18,2012/04/22  0:16:18,
318,CZ,15.338412,49.742859,436,SK,19.491651,48.707531,2012/04/22  0:16:18,2012/04/22  0:16:18,
319,BS,-76.546624,25.243455,516,US,-97.922211,39.381266,2012/04/22  0:16:18,2012/04/22  0:16:18,
320,GQ,10.525771,1.61213,1,CM,12.213754,4.806512,2012/04/22  0:16:18,2012/04/22  0:16:18,
321,IS,-18.605467,64.997588,2,PA,-80.268175,8.704735,2012/04/22  0:16:18,2012/04/22  0:16:18,
322,TZ,34.823454,-6.270353,32,HU,19.499349,47.060267,2012/04/22  0:16:18,2012/04/22  0:16:18,
323,MH,168.549305,8.434459,64,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
324,SD,30.049948,13.831539,7,GR,23.828554,38.589021,2012/04/22  0:16:18,2012/04/22  0:16:18,
325,CI,-5.379007,7.806563,29,DK,10.046297,55.963398,2012/04/22  0:16:18,2012/04/22  0:16:18,
326,PK,69.385966,29.967022,27,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
327,SE,17.675409,64.964875,1,ZA,23.913711,-28.378272,2012/04/22  0:16:18,2012/04/22  0:16:18,
328,ZA,23.913711,-28.378272,5,TZ,34.823454,-6.270353,2012/04/22  0:16:18,2012/04/22  0:16:18,
329,BO,-64.269605,-16.970662,18,DK,10.046297,55.963398,2012/04/22  0:16:18,2012/04/22  0:16:18,
330,IL,34.865459,31.086887,456,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
331,DE,10.018343,51.133481,1039,DK,10.046297,55.963398,2012/04/22  0:16:18,2012/04/22  0:16:18,
332,NL,5.580444,52.274688,686,SG,103.808053,1.351616,2012/04/22  0:16:18,2012/04/22  0:16:18,
333,PH,122.878708,11.741834,1,PH,122.878708,11.741834,2012/04/22  0:16:18,2012/04/22  0:16:18,
334,TH,101.017438,15.127333,44,MQ,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
335,KI,-157.37102,1.838936,3,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
336,SL,-11.791922,8.560284,8,BE,4.663989,50.642851,2012/04/22  0:16:18,2012/04/22  0:16:18,
337,GB,-1.428851,52.576441,30,JE,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
338,FI,26.199539,62.777754,2,DD,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
339,BW,24.316265,-22.212943,1,RU,96.669705,61.994573,2012/04/22  0:16:18,2012/04/22  0:16:18,
340,FR,2.618787,47.824905,4,GA,11.797237,-0.590945,2012/04/22  0:16:18,2012/04/22  0:16:18,
341,UG,32.386218,1.279964,4,TH,101.017438,15.127333,2012/04/22  0:16:18,2012/04/22  0:16:18,
342,KM,43.675917,-11.892755,144,US,-97.922211,39.381266,2012/04/22  0:16:18,2012/04/22  0:16:18,
343,PE,-75.311132,-10.151093,639,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
344,IS,-18.605467,64.997588,1,SE,17.675409,64.964875,2012/04/22  0:16:18,2012/04/22  0:16:18,
345,NI,-85.034783,12.839905,296,SK,19.491651,48.707531,2012/04/22  0:16:18,2012/04/22  0:16:18,
346,TH,101.017438,15.127333,1503,HK,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
347,VE,-65.801997,7.61957,3,CR,-84.188213,9.970197,2012/04/22  0:16:18,2012/04/22  0:16:18,
348,VE,-65.801997,7.61957,20,PT,-8.562731,39.600995,2012/04/22  0:16:18,2012/04/22  0:16:18,
349,AT,14.300144,47.607798,256,HU,19.499349,47.060267,2012/04/22  0:16:18,2012/04/22  0:16:18,
350,TH,101.017438,15.127333,4,KH,104.923981,12.457633,2012/04/22  0:16:18,2012/04/22  0:16:18,
351,CA,-105.75059,55.585901,4,MT,14.441921,35.890522,2012/04/22  0:16:18,2012/04/22  0:16:18,
352,NA,-2.353372,49.340839,4,SG,103.808053,1.351616,2012/04/22  0:16:18,2012/04/22  0:16:18,
353,KE,37.857882,0.529862,43,JP,138.59223,36.386493,2012/04/22  0:16:18,2012/04/22  0:16:18,
354,CG,15.992858,-0.305605,2,AT,14.300144,47.607798,2012/04/22  0:16:18,2012/04/22  0:16:18,
355,KZ,67.301774,48.160088,17,DK,10.046297,55.963398,2012/04/22  0:16:18,2012/04/22  0:16:18,
356,ZA,23.913711,-28.378272,460,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
357,TT,-61.253176,10.468643,5,FR,2.618787,47.824905,2012/04/22  0:16:18,2012/04/22  0:16:18,
358,TH,101.017438,15.127333,47536,JP,138.59223,36.386493,2012/04/22  0:16:18,2012/04/22  0:16:18,
359,TN,9.561168,34.110704,2,DK,10.046297,55.963398,2012/04/22  0:16:18,2012/04/22  0:16:18,
360,CH,8.234392,46.802496,492,FI,26.199539,62.777754,2012/04/22  0:16:18,2012/04/22  0:16:18,
361,SK,19.491651,48.707531,7,KZ,67.301774,48.160088,2012/04/22  0:16:18,2012/04/22  0:16:18,
362,RO,24.969258,45.843615,2,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
363,SA,44.548171,24.131342,5,ID,117.369878,-2.279866,2012/04/22  0:16:18,2012/04/22  0:16:18,
364,CN,101.901875,35.486703,55,DK,10.046297,55.963398,2012/04/22  0:16:18,2012/04/22  0:16:18,
365,KE,37.857882,0.529862,12,HK,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
366,SA,44.548171,24.131342,3,MA,-6.017073,32.350751,2012/04/22  0:16:18,2012/04/22  0:16:18,
367,LR,-9.307914,6.448092,4,FR,2.618787,47.824905,2012/04/22  0:16:18,2012/04/22  0:16:18,
368,CA,-105.75059,55.585901,7,KY,-81.238451,19.308662,2012/04/22  0:16:18,2012/04/22  0:16:18,
369,SL,-11.791922,8.560284,3,ES,-3.280887,40.304531,2012/04/22  0:16:18,2012/04/22  0:16:18,
370,CF,20.482826,6.571341,2,AR,-63.998128,-35.376184,2012/04/22  0:16:18,2012/04/22  0:16:18,
371,ES,-3.280887,40.304531,26,TR,35.179593,39.060481,2012/04/22  0:16:18,2012/04/22  0:16:18,
372,AL,20.156691,40.64109,1,NZ,171.7799,-41.838875,2012/04/22  0:16:18,2012/04/22  0:16:18,
373,MX,-102.53286,23.950464,19,CR,-84.188213,9.970197,2012/04/22  0:16:18,2012/04/22  0:16:18,
374,MX,-102.53286,23.950464,6,PT,-8.562731,39.600995,2012/04/22  0:16:18,2012/04/22  0:16:18,
375,MA,-6.017073,32.350751,822,FR,2.618787,47.824905,2012/04/22  0:16:18,2012/04/22  0:16:18,
376,UA,31.320283,49.322794,3,AE,54.256172,23.85206,2012/04/22  0:16:18,2012/04/22  0:16:18,
377,AL,20.156691,40.64109,7,CH,8.234392,46.802496,2012/04/22  0:16:18,2012/04/22  0:16:18,
378,IR,54.301374,32.565838,9,AE,54.256172,23.85206,2012/04/22  0:16:18,2012/04/22  0:16:18,
379,PG,145.241749,-6.478378,1056,AU,134.489563,-25.734968,2012/04/22  0:16:18,2012/04/22  0:16:18,
380,SB,159.634315,-8.918216,48,IT,12.646361,42.504154,2012/04/22  0:16:18,2012/04/22  0:16:18,
381,RU,96.669705,61.994573,3,PE,-75.311132,-10.151093,2012/04/22  0:16:18,2012/04/22  0:16:18,
382,ZA,23.913711,-28.378272,4,SU,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
383,HK,,,13,MX,-102.53286,23.950464,2012/04/22  0:16:18,2012/04/22  0:16:18,
384,IL,34.865459,31.086887,1,EG,29.871903,26.494184,2012/04/22  0:16:18,2012/04/22  0:16:18,
385,PT,-8.562731,39.600995,1,CL,-72.209377,-37.721037,2012/04/22  0:16:18,2012/04/22  0:16:18,
386,RO,24.969258,45.843615,7,SU,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
387,MY,108.713972,3.198685,1,SK,19.491651,48.707531,2012/04/22  0:16:18,2012/04/22  0:16:18,
388,MX,-102.53286,23.950464,56584,US,-97.922211,39.381266,2012/04/22  0:16:18,2012/04/22  0:16:18,
389,CH,8.234392,46.802496,44,BS,-76.546624,25.243455,2012/04/22  0:16:18,2012/04/22  0:16:18,
390,GM,-15.912854,13.444526,59,US,-97.922211,39.381266,2012/04/22  0:16:18,2012/04/22  0:16:18,
391,GY,-58.974781,5.623823,120,SG,103.808053,1.351616,2012/04/22  0:16:18,2012/04/22  0:16:18,
392,CU,-79.236672,21.946872,2,CO,-73.073215,3.900749,2012/04/22  0:16:18,2012/04/22  0:16:18,
393,AW,-69.975641,12.515629,1,AT,14.300144,47.607798,2012/04/22  0:16:18,2012/04/22  0:16:18,
394,JP,138.59223,36.386493,7,NC,165.715489,-21.316338,2012/04/22  0:16:18,2012/04/22  0:16:18,
395,IL,34.865459,31.086887,1,HR,16.679107,45.664952,2012/04/22  0:16:18,2012/04/22  0:16:18,
396,CD,,,167,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
397,PY,-58.391024,-23.236211,1,IR,54.301374,32.565838,2012/04/22  0:16:18,2012/04/22  0:16:18,
398,GT,-90.390002,15.605589,1,BR,-51.619789,-9.588903,2012/04/22  0:16:18,2012/04/22  0:16:18,
399,NZ,171.7799,-41.838875,389,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
400,BE,4.663989,50.642851,27,CN,101.901875,35.486703,2012/04/22  0:16:18,2012/04/22  0:16:18,
401,CA,-105.75059,55.585901,450,AU,134.489563,-25.734968,2012/04/22  0:16:18,2012/04/22  0:16:18,
402,NO,8.804821,61.248333,2,CZ,15.338412,49.742859,2012/04/22  0:16:18,2012/04/22  0:16:18,
403,BN,114.562411,4.565467,1,IT,12.646361,42.504154,2012/04/22  0:16:18,2012/04/22  0:16:18,
404,SI,14.694076,46.169458,1,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
405,CH,8.234392,46.802496,1,MG,46.705984,-19.373534,2012/04/22  0:16:18,2012/04/22  0:16:18,
406,AO,17.912292,-12.099395,3,NA,-2.353372,49.340839,2012/04/22  0:16:18,2012/04/22  0:16:18,
407,HK,,,2116,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
408,BS,-76.546624,25.243455,11,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
409,LB,35.888026,33.920265,20,CH,8.234392,46.802496,2012/04/22  0:16:18,2012/04/22  0:16:18,
410,GT,-90.390002,15.605589,1,BS,-76.546624,25.243455,2012/04/22  0:16:18,2012/04/22  0:16:18,
411,GY,-58.974781,5.623823,4,CS,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
412,JM,-77.319222,18.151295,2,ZA,23.913711,-28.378272,2012/04/22  0:16:18,2012/04/22  0:16:18,
413,MT,14.441921,35.890522,5,DK,10.046297,55.963398,2012/04/22  0:16:18,2012/04/22  0:16:18,
414,GN,-11.029862,10.785546,44,MY,108.713972,3.198685,2012/04/22  0:16:18,2012/04/22  0:16:18,
415,SD,30.049948,13.831539,6,SI,14.694076,46.169458,2012/04/22  0:16:18,2012/04/22  0:16:18,
416,IR,54.301374,32.565838,67,BE,4.663989,50.642851,2012/04/22  0:16:18,2012/04/22  0:16:18,
417,BR,-51.619789,-9.588903,3,PL,19.300636,52.12461,2012/04/22  0:16:18,2012/04/22  0:16:18,
418,SV,-88.866511,13.736897,74,FR,2.618787,47.824905,2012/04/22  0:16:18,2012/04/22  0:16:18,
419,CM,12.213754,4.806512,34,AT,14.300144,47.607798,2012/04/22  0:16:18,2012/04/22  0:16:18,
420,FI,26.199539,62.777754,1,ZA,23.913711,-28.378272,2012/04/22  0:16:18,2012/04/22  0:16:18,
421,UA,31.320283,49.322794,33,BE,4.663989,50.642851,2012/04/22  0:16:18,2012/04/22  0:16:18,
422,VE,-65.801997,7.61957,61,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
423,MG,46.705984,-19.373534,7,MY,108.713972,3.198685,2012/04/22  0:16:18,2012/04/22  0:16:18,
424,MM,96.506921,21.154319,27,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
425,TH,101.017438,15.127333,1,SC,52.229874,-6.354384,2012/04/22  0:16:18,2012/04/22  0:16:18,
426,ZW,29.938669,-19.189459,682,AT,14.300144,47.607798,2012/04/22  0:16:18,2012/04/22  0:16:18,
427,PE,-75.311132,-10.151093,423,AU,134.489563,-25.734968,2012/04/22  0:16:18,2012/04/22  0:16:18,
428,MK,21.697476,41.599683,3,IT,12.646361,42.504154,2012/04/22  0:16:18,2012/04/22  0:16:18,
429,CH,8.234392,46.802496,178,BR,-51.619789,-9.588903,2012/04/22  0:16:18,2012/04/22  0:16:18,
430,NE,9.397648,17.426149,3,JP,138.59223,36.386493,2012/04/22  0:16:18,2012/04/22  0:16:18,
431,TC,,,3,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
432,KM,43.675917,-11.892755,18,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
433,GW,-14.963483,12.031701,13,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
434,FR,2.618787,47.824905,1,DD,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
435,PL,19.300636,52.12461,7,LT,23.931538,55.487413,2012/04/22  0:16:18,2012/04/22  0:16:18,
436,SC,52.229874,-6.354384,5,MY,108.713972,3.198685,2012/04/22  0:16:18,2012/04/22  0:16:18,
437,KW,47.590604,29.341212,2,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
438,LB,35.888026,33.920265,1,NO,8.804821,61.248333,2012/04/22  0:16:18,2012/04/22  0:16:18,
439,SV,-88.866511,13.736897,1,HN,-86.619163,14.819007,2012/04/22  0:16:18,2012/04/22  0:16:18,
440,JP,138.59223,36.386493,1013,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
441,CG,15.992858,-0.305605,1,PL,19.300636,52.12461,2012/04/22  0:16:18,2012/04/22  0:16:18,
442,NZ,171.7799,-41.838875,2,NC,165.715489,-21.316338,2012/04/22  0:16:18,2012/04/22  0:16:18,
443,BT,90.429434,27.415415,2,BE,4.663989,50.642851,2012/04/22  0:16:18,2012/04/22  0:16:18,
444,SR,-55.911826,3.692967,4,BS,-76.546624,25.243455,2012/04/22  0:16:18,2012/04/22  0:16:18,
445,KR,128.168944,36.536236,55,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
446,DM,-61.355527,15.436552,12,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
447,IT,12.646361,42.504154,372,MT,14.441921,35.890522,2012/04/22  0:16:18,2012/04/22  0:16:18,
448,LA,102.593737,19.922589,35,CN,101.901875,35.486703,2012/04/22  0:16:18,2012/04/22  0:16:18,
449,VE,-65.801997,7.61957,5,SU,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
450,CM,12.213754,4.806512,1,NE,9.397648,17.426149,2012/04/22  0:16:18,2012/04/22  0:16:18,
451,BE,4.663989,50.642851,2,SR,-55.911826,3.692967,2012/04/22  0:16:18,2012/04/22  0:16:18,
452,SE,17.675409,64.964875,1,DD,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
453,ES,-3.280887,40.304531,10,RU,96.669705,61.994573,2012/04/22  0:16:18,2012/04/22  0:16:18,
454,LB,35.888026,33.920265,1,SE,17.675409,64.964875,2012/04/22  0:16:18,2012/04/22  0:16:18,
455,ML,-1.252145,17.350335,1,RU,96.669705,61.994573,2012/04/22  0:16:18,2012/04/22  0:16:18,
456,AZ,47.720341,40.41826,2,CZ,15.338412,49.742859,2012/04/22  0:16:18,2012/04/22  0:16:18,
457,IE,-7.737649,53.305494,1,LK,80.704727,7.608085,2012/04/22  0:16:18,2012/04/22  0:16:18,
458,IN,79.280398,22.759652,58,NZ,171.7799,-41.838875,2012/04/22  0:16:18,2012/04/22  0:16:18,
459,IN,79.280398,22.759652,294,CH,8.234392,46.802496,2012/04/22  0:16:18,2012/04/22  0:16:18,
460,BI,29.887146,-3.532454,1,GR,23.828554,38.589021,2012/04/22  0:16:18,2012/04/22  0:16:18,
461,JM,-77.319222,18.151295,2,VE,-65.801997,7.61957,2012/04/22  0:16:18,2012/04/22  0:16:18,
462,RU,96.669705,61.994573,15,LV,24.862593,56.959065,2012/04/22  0:16:18,2012/04/22  0:16:18,
463,GB,-1.428851,52.576441,34,CN,101.901875,35.486703,2012/04/22  0:16:18,2012/04/22  0:16:18,
464,GL,-41.389477,74.720912,91,US,-97.922211,39.381266,2012/04/22  0:16:18,2012/04/22  0:16:18,
465,IE,-7.737649,53.305494,3,CH,8.234392,46.802496,2012/04/22  0:16:18,2012/04/22  0:16:18,
466,DK,10.046297,55.963398,3,PK,69.385966,29.967022,2012/04/22  0:16:18,2012/04/22  0:16:18,
467,HK,,,2,TR,35.179593,39.060481,2012/04/22  0:16:18,2012/04/22  0:16:18,
468,SN,-14.82088,15.221447,3,AT,14.300144,47.607798,2012/04/22  0:16:18,2012/04/22  0:16:18,
469,IN,79.280398,22.759652,12,LK,80.704727,7.608085,2012/04/22  0:16:18,2012/04/22  0:16:18,
470,IE,-7.737649,53.305494,1,NZ,171.7799,-41.838875,2012/04/22  0:16:18,2012/04/22  0:16:18,
471,IT,12.646361,42.504154,4,SI,14.694076,46.169458,2012/04/22  0:16:18,2012/04/22  0:16:18,
472,ML,-1.252145,17.350335,1,MX,-102.53286,23.950464,2012/04/22  0:16:18,2012/04/22  0:16:18,
473,BR,-51.619789,-9.588903,3,KR,128.168944,36.536236,2012/04/22  0:16:18,2012/04/22  0:16:18,
474,AE,54.256172,23.85206,95,SA,44.548171,24.131342,2012/04/22  0:16:18,2012/04/22  0:16:18,
475,ES,-3.280887,40.304531,276,MX,-102.53286,23.950464,2012/04/22  0:16:18,2012/04/22  0:16:18,
476,SA,44.548171,24.131342,2,PH,122.878708,11.741834,2012/04/22  0:16:18,2012/04/22  0:16:18,
477,IN,79.280398,22.759652,136,NO,8.804821,61.248333,2012/04/22  0:16:18,2012/04/22  0:16:18,
478,IE,-7.737649,53.305494,2,SE,17.675409,64.964875,2012/04/22  0:16:18,2012/04/22  0:16:18,
479,DK,10.046297,55.963398,48,HR,16.679107,45.664952,2012/04/22  0:16:18,2012/04/22  0:16:18,
480,IN,79.280398,22.759652,102,SE,17.675409,64.964875,2012/04/22  0:16:18,2012/04/22  0:16:18,
481,EG,29.871903,26.494184,13,CZ,15.338412,49.742859,2012/04/22  0:16:18,2012/04/22  0:16:18,
482,CA,-105.75059,55.585901,106,GR,23.828554,38.589021,2012/04/22  0:16:18,2012/04/22  0:16:18,
483,GB,-1.428851,52.576441,16,GG,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
484,GH,-1.190581,7.280948,1,AE,54.256172,23.85206,2012/04/22  0:16:18,2012/04/22  0:16:18,
485,JO,36.435863,31.010192,3,CZ,15.338412,49.742859,2012/04/22  0:16:18,2012/04/22  0:16:18,
